times B04GusCalc B06GusCalc C01GusCalc C02GusCalc C03GusCalc C04GusCalc C05GusCalc C06GusCalc C07GusCalc C08GusCalc C09GusCalc C10GusCalc C11GusCalc C12GusCalc E01GusCalc E02GusCalc E03GusCalc E04GusCalc E05GusCalc E06GusCalc E07GusCalc E08GusCalc E09GusCalc E10GusCalc E11GusCalc E12GusCalc G01GusCalc G02GusCalc G03GusCalc G04GusCalc G05GusCalc G06GusCalc G07GusCalc G08GusCalc G09GusCalc G10GusCalc G11GusCalc G12GusCalc
44268 2.5283862540192885 4.33335825917894 713.8765273311899 719.7607717041801 690.4647067830348 693.6972467845659 703.3724669109398 705.653181784192 688.1807676848874 674.6194232315113 702.6615253215434 771.6175140675241 664.3722425783295 634.0387347640768 672.8609520821899 692.6932475884246 692.209534901385 695.9161455300401 663.0199762007242 656.9207194533763 657.6917234220319 663.6880281163538 669.1029441318327 695.5360731511254 670.5301727361101 630.4875904340837 730.225080385852 723.5707003372286 696.0630538781273 701.3639663935277 723.4298827922414 705.8720568405768 694.1054662379421 696.5357525646916 686.6496189584018 692.2225080385853 769.1217054459833 655.6067549434134
44319 1.6089730707395575 4.8269192122186535 689.3980707395499 657.1524115755628 654.4484391219587 635.5443629421222 626.7404471696701 629.1615137274301 647.037027733119 667.109100426232 642.6698151125402 620.8337520096463 628.1088760936215 611.231586031556 658.4184731874288 634.7922829581994 631.2821226928628 630.5871331999899 625.4905435855889 667.2641177652732 637.2263053131221 647.2668810289389 663.3566117363345 633.7055365755627 650.6879533388169 598.003439766694 640.701814992958 653.4860010979531 636.2638224452984 643.2655948553055 671.4257705278019 630.0848874598072 618.546164446486 639.8536597716283 626.0182207931405 623.449701423978 617.6139959996962 626.1855330784616
44371 2.2985329581993588 5.017572721154563 673.1575562700965 688.6919614147911 631.9771121857357 649.1057073954984 645.4423091303372 639.7405219472071 651.9001443147582 608.7929755132327 656.1616690346219 663.1267584405144 628.7088795448923 601.8806550512226 657.5523488353856 649.6395602115963 657.7744602664217 644.7384947749197 619.235638149733 638.4636807858825 654.0384320930946 682.2480188368736 648.6353099528901 627.2696442926045 633.5825917894264 616.4772302400359 670.9473766763392 675.2529213395028 671.4682086920445 652.6803858520899 650.825899802925 696.1440721916815 668.0485377430716 655.9064461797582 648.9013933547697 661.510488439749 681.0897030154189 608.5055887306692
44423 1.3684289239512524 4.5970659163987175 651.3004356394565 621.611575562701 606.6375746440057 630.7174437299036 683.3538484726688 616.9403907989117 607.73211414791 621.7228744485157 615.087419614148 591.4125301446945 608.114024239426 616.2366860932476 675.9762991390936 679.2771704180066 661.6299972149784 608.5791325923486 627.1121857356253 663.2516393650151 620.8572802997696 591.8455096089135 643.1295217041801 605.5675114565664 632.0965635048232 568.8102893890675 689.2282958199357 695.3454631009334 714.4137018981434 675.5112540192927 645.5925025488199 654.2719338539274 667.5815342214057 636.7593017914561 651.4368179861762 655.9755627009647 662.7883130364332 639.5613229214516
44475 1.5965004112764476 4.789501233829355 708.6983922829581 674.3344051446945 635.5443629421221 660.1386655948553 721.162042922306 721.6181858969566 707.9481511254019 698.5829656771105 672.810887609362 711.3959505627008 667.5652434008823 619.4421595752635 696.3813401099471 673.3929260450161 712.7750703376205 654.4484391219586 659.3133655720686 673.4448185938172 680.4241310672179 677.3776627813504 678.5269292604502 721.7393488745979 672.5507435691318 649.0914529275406 677.6527331189711 666.4026350874441 691.279115363501 674.5697749196141 682.6198008505344 674.3344051446945 698.6372684121881 676.6881028938907 679.931387193964 690.3395498392283 669.9698711294528 615.5106415556576
44528 1.5965004112764476 5.516479099678455 660.2122186495178 677.1626387304221 683.6379978226195 639.681722266881 689.7897407556269 641.3370223584835 726.264020052156 656.9207194533763 742.3726912435504 712.5452170418006 662.7757421670528 623.7755178344426 735.7697435495254 756.4101234311795 778.8515583462033 778.8515583462033 734.8355571309214 740.5873191318327 729.2259990813046 703.580938504823 722.6587620578778 772.7667805466237 698.2943127009646 616.2491587527106 804.1800643086815 722.7180790374443 797.6947412094182 763.7654288974173 797.6947412094182 723.6671507105073 791.3131832797428 791.3131832797428 756.3802314099805 704.4748124330118 755.845199816261 683.6931557188793
44580 2.5283862540192947 5.431610190452637 701.8726688102895 726.1157556270098 657.460060257741 644.7384947749197 658.6704553951992 629.3878308186988 662.8969051446945 642.8996684083602 652.9686682120689 628.5650190682718 674.4073880206386 631.9860913781499 694.7204646820869 729.9265043638034 717.6924829733904 710.2792617160796 708.6377110128616 694.1569533762057 728.0584902771398 701.9719654340835 690.2494473472668 677.6075160771704 695.846107829208 615.564944290735 711.6108540506629 731.7033958120932 763.7557838600894 765.8932475884245 689.9751063167722 674.5697749196139 674.5865870463941 644.2552598931563 702.634377294478 710.8167202572348 710.7425880446615 656.0700812719954
44632 2.5283862540192947 4.8269192122186535 678.5710610932475 658.0079620272546 647.4967343247589 684.2732616559485 682.204581993569 663.0038136543782 680.1359023311896 640.4247364091826 626.7404471696701 658.0699859324758 644.9861661556868 626.0562327076946 761.3638146027761 660.4475884244374 716.7658303162264 693.8311770514216 669.7382079651618 678.0672226688102 694.200734956362 656.6178120092724 668.0213863755326 647.0352178646478 641.7931653331339 621.9509459358409 679.5353179130797 656.8347580581916 740.275904989109 735.7659163987139 704.6971061093247 766.1192772929107 659.1754708314194 669.506544800871 702.8660404587688 688.9273311897107 672.9814922652354 636.7593017914562
44685 3.1930008225529076 5.017572721154569 653.6731148221139 652.724043149051 653.8049303322616 646.3474678456593 655.5415996784566 644.3019516937112 689.4295769298934 669.6178867868092 660.3685188906752 637.9159500486054 629.8404650012366 592.7916499196142 685.8520900321545 630.0848874598072 663.251639365015 699.6227561586956 670.4820639067524 645.4135757146113 666.3318327974278 626.5123756823449 624.2815514469453 646.1176145498392 618.7650723472669 613.9381531350482 673.5785428593837 679.5584660026665 693.4318876950829 702.108038585209 644.1823980914844 670.3331189710611 697.4006430868167 626.9522278364723 629.9877507273006 707.2861736334406 663.251639365015 647.9729903536977
44737 3.1930008225529076 4.789501233829362 739.7672025723474 694.1054662379422 686.18629262982 767.7100080385851 725.417001607717 712.9514693785986 715.6075144947719 664.3722425783295 715.4602557391759 700.1331390675241 696.6040069255503 639.2220156752412 723.4298827922416 699.0482315112538 681.3213661797099 704.270498392283 698.7540192926044 710.4765373794212 716.1499004746593 679.6530322291183 735.0708400321543 728.4050944533763 735.5305466237942 629.2492335302476 722.8531095600346 700.6077954670224 716.8731864167518 722.4808111191786 736.9541541333888 691.8657173480325 703.0495176848874 719.8859286479866 725.4899709079773 764.9517684887461 761.2741157556269 662.9114990047467
44789 3.8772152845285244 5.056772508038583 656.2830619230372 730.0733845036822 675.7540958505589 638.8608176389527 654.8520397909969 633.9353898713827 672.9814922652354 630.5871331999899 663.483302529306 639.9115755627009 682.4344352893891 621.9830184887459 702.04297702141 677.8744424852193 674.5865870463942 668.5798921437072 688.3631909355383 679.4680608653821 663.0366559485532 679.6761957395498 636.9234827170418 653.4729200160772 635.7742162379421 623.3621382636655 715.0321543408362 694.2926045016078 708.9796878676183 681.6707291774713 705.3917339816485 716.3118452442694 678.3356913183279 671.7453376205789 672.7185729597304 719.2900321543409 687.4291838922064 679.7479099678454
44842 3.1930008225529076 5.017572721154569 669.8623794212219 684.6906752411576 674.3714712509811 678.7567825562701 681.0214611530695 666.1968144769311 634.7570701572272 636.0913781500037 636.319449637329 638.7623090836013 604.2666336878556 603.8139995053177 649.4196533605209 644.4196660097499 633.8304175000633 619.6989644783149 631.0504595285719 642.2101085209003 666.1805236564079 629.7053765048978 647.4967343247589 631.4070036173633 666.1148512861736 609.5709405144695 667.0418006430868 644.6569339280157 659.1302769422259 641.8533762057879 639.9704180064309 655.0340836012862 675.7540958505589 648.4343898331038 643.5308528556117 628.9654910499532 620.6256171354786 610.8406063389986
44894 2.9649293352276938 5.017572721154563 700.4148947204648 669.6270096463022 684.5646504797833 686.8812821226928 656.6908661575562 631.3018769161743 658.6183760791959 663.2318851417034 632.556270096463 650.2785021647214 635.8633066626785 639.9685934345322 718.447256508661 695.1950005186185 666.9582499936702 681.5916398713825 686.18629262982 641.0119755930831 699.5712754555198 645.1982013665595 689.2320346967771 669.2748816365801 671.631330385852 645.6579079581994 701.5273311897107 661.6186965728178 642.7221394400441 688.7887667254437 707.2956643501713 689.8688102893891 684.3936610013781 661.2769866789159 661.7439902005818 673.1855764813964 679.0231205022203 648.2083601286173
44946 2.9649293352277 5.245644208479771 654.9724391364264 647.0315112540194 686.1862926298201 624.7412580385852 652.3236535369774 612.6000149555073 659.0817024077778 661.1792417557765 660.7230987811262 630.7174437299036 655.7055260599715 608.0385852090031 670.947376676339 657.3877813504823 618.308985492569 646.571891536066 628.5021647213712 641.5205486334405 623.9167049456439 656.6908661575562 640.6011354501608 610.9500602893891 626.7404471696701 607.1262992597024 650.376441063446 645.3533056230883 685.2297479514574 648.6790996784566 655.7401929260451 658.7084673097535 638.6953439501734 628.3532384014699 640.4953299647833 637.3813504823152 632.9037648428995 603.1350482315112
44998 2.9649293352276938 5.017572721154563 642.5215226636241 635.9691318327975 610.4324379066765 617.6139959996962 621.0636053054662 616.4772302400359 610.8957642352583 634.9510207133776 605.2037278938907 625.0272172570069 610.7754430569056 581.0691318327974 620.2183383466445 621.4046779379731 603.0192166493658 617.6121574031542 604.1775324708206 588.4244372990354 621.3481855764815 603.1350482315112 615.564944290735 626.1203778135048 599.9171020900321 568.8869071543409 676.9292604501609 664.728256607325 665.2066504587877 677.8649517684888 685.467015869723 660.6829581993569 668.9209003215434 644.2313581381104 615.9776450773236 641.1958352472823 645.8658704639412 601.9675394273465
45050 3.421072309878109 4.561429746504148 678.5710610932477 676.9253708121565 648.2008880722707 642.9335227697599 639.5124504598818 654.5651686233455 639.2220156752411 679.8811037164435 682.7986643581498 663.483302529306 667.861736334405 630.4875904340837 664.2498627558622 729.8361165854163 649.3683968764354 645.4135757146112 651.9001443147581 648.8885231789757 677.6221099372225 681.0553155144694 711.5830404546474 653.1967396993942 691.9688925446794 655.7714529742766 680.2760567798605 685.2991922202181 666.163438161713 675.7466237942122 643.2333264184213 681.3581381105497 680.6893890675243 676.4527331189711 627.4192313581382 667.1145306997398 638.3938141172869 636.7593017914562
45101 2.9649293352277 5.701787183130186 679.2980499948138 670.5191370189815 638.8608176389528 674.8347975795631 645.6703806176624 667.9536776527331 677.3830923867637 659.2192524115756 628.6487640675241 639.3903334430463 670.5775414296314 626.5800844051448 653.7251980236842 706.5800643086817 645.1819125503204 646.3402283717751 644.4869230574474 624.3322277641339 650.7694074414331 680.8254622186495 660.2669558064757 656.0013062700965 638.3026024919614 629.568177250804 707.0739549839227 689.1263430319193 657.5523488353855 678.1117104034851 658.4184731874286 646.7961414790998 666.9601182449952 646.5663757464401 663.3785025264126 637.693308834788 681.5916398713828 644.6983616597765
45154 2.5087863605772847 4.561429746504154 665.7737786536666 666.2483144901983 632.4404385143175 679.6761957395498 628.793090555597 641.5650938458087 715.3758513304808 692.7778336012861 681.0214611530696 696.4554863344051 691.9688925446794 627.4994975884244 693.4318876950828 642.0469868270928 671.3175623947328 678.0780818796363 698.9277666658226 696.8427981872039 748.1396417087735 695.1618933672324 654.109025648695 692.0882737138263 722.7585433335825 643.6177372317355 648.9549839228298 663.7714689043996 683.1464198886364 691.3987138263666 657.7066694326315 669.2160465472363 675.7540958505589 678.5561169805543 677.6221099372225 682.0586433930487 665.5682710079245 640.4953299647833
45206 2.758239549839224 5.286625803858513 705.6309309073797 703.0248418213877 641.4293370081151 715.3758513304807 677.1478094855305 660.5983721864952 664.6416183507607 699.3910929944046 682.4344352893891 685.882234726688 699.0391086517608 615.3172729099679 688.8871461061875 708.2620970904243 762.1497473587506 685.0279768083652 682.5256469147143 657.923386586323 670.0977491961415 675.9931134010177 639.681722266881 700.3177456515684 682.4796820011646 622.4427250803858 680.3054662379419 671.3826366559484 684.3424045172928 718.2099885903954 696.3813401099471 720.108131936521 720.3453998547869 717.4070739549838 654.563344051447 663.0366559485532 694.9894928728763 634.4242841831267
45259 2.5283862540192885 4.367212620578775 685.467015869723 668.1464578363241 712.8808758229981 647.2668810289389 641.5205486334404 677.8373693729903 676.6881028938906 661.7476386655948 680.5956089228295 658.5296925241157 657.5300979585732 622.6351603978165 683.0943366870655 676.2173633440516 679.4901240238861 668.3482289794159 648.4251968503936 676.4582495980708 712.2289389067524 637.6130426045016 694.1569533762058 675.5388364147909 635.7742162379421 629.108470659164 712.6205787781353 663.7714689043999 689.1263430319191 672.8918162016388 674.789959547765 667.979421221865 714.5826366559485 690.4647067830348 686.0281733272088 678.3226152197215 679.2566222630531 664.5460113305772
45311 2.5087863605772847 5.473715695804978 707.2956643501711 686.416087542786 662.3249867078512 666.8044111736334 666.3447045819935 684.0434083601286 719.7774514520089 677.6075160771704 685.1267479249232 703.1212319131834 679.424960741793 642.4399618167203 678.5862462400165 727.5279742765274 702.1710509658961 725.7234726688104 716.5341671519355 682.0163556725827 773.1897106109326 677.3776627813504 698.8671778382388 701.5122588424437 690.4793006430867 611.179913585209 703.9389067524113 723.2315112540194 753.9487099051056 681.9079970957368 702.7875739031222 732.2353697749197 721.75394273465 764.9517684887461 703.7743071505129 692.4578778135049 708.677844128005 647.500382789772
45364 2.280714873252077 5.056772508038583 690.2123742350377 759.0675241157558 696.0687490430257 759.391852545763 718.521402733119 671.4014770900321 685.7229663012381 707.0287379421221 656.6908661575562 715.3758513304808 668.9933217907494 629.7980305466239 656.8347580581914 692.1105175811637 689.5306997397031 658.2414637880876 672.2515694380645 679.6761957395498 662.5659163987139 681.0897030154189 748.1724778938906 735.9938729523761 680.8254622186495 664.2760249196141 684.4689218994978 687.7813504823152 658.5091365383108 653.7251980236846 676.450834975625 663.8455060480784 697.1652733118971 666.5672025723472 683.9266574797122 674.3154237112334 632.2087753500265 621.1408360128618
45416 2.7582395498392307 5.286625803858525 664.0106658301312 685.9415517062545 644.2070739549839 659.7766919006508 644.0489348874598 619.2247789389069 650.0689021589344 630.0278838424438 639.4518689710611 640.0853229359192 627.4994975884244 609.3410872186496 682.4758842443729 691.7575092149636 675.7540958505589 655.3750917791225 667.1899131579613 643.0969440717017 663.0366559485528 635.220396485809 657.3804260450161 657.610279340836 631.2821226928628 632.786123392283 677.8938906752414 709.7266881028938 684.5816014430242 669.3327974276528 670.7564049372471 690.3395498392284 705.1678456591641 697.1652733118971 664.2135048231512 723.6219568213138 681.8251416322156 651.0029092022662
45468 2.2985329581993588 4.8269192122186535 701.8385022300591 690.9241779898351 709.8453529321697 734.1405676380483 697.8987512151349 672.7805968649517 665.5682710079247 679.9060490353697 658.7595458199357 699.1594298301137 670.53017273611 620.3939539711877 723.8098972629599 688.7887667254436 695.6017455213596 675.2981239081449 713.347879344664 701.5122588424437 693.8700964630226 679.4463424437299 656.0013062700964 637.7686912930096 656.3017444362863 613.0187399517685 766.8969732401478 706.8327974276526 702.7331189710612 731.9715278498082 733.1768488745981 722.5852090032155 712.6996784565918 655.2694533762058 682.572347266881 680.6893890675238 660.9183279742766 668.9209003215435
45521 2.2985329581993525 4.597065916398705 749.2920858832072 693.0595892542268 660.9350077221054 642.1702914145378 650.0251205787781 637.4598070739548 717.4608198090995 664.5058782154341 656.161669034622 660.0083550649417 657.530097958573 591.8455096089134 783.9332019500052 733.869671195934 693.1361875585487 701.2057877813504 704.4876826088057 633.8304175000633 623.6832031848108 700.8226989549838 661.6353847304268 657.2283970934502 628.2705015570804 637.5370281287187 704.1641200074407 677.1664967453532 673.3393459336522 684.9260450160772 695.4322684368841 693.8700964630226 694.5762057877814 670.383555351401 713.1143775838309 681.3581381105497 628.9654910499531 650.9734916575942
45573 2.779957971491508 4.8269192122186535 688.5514988071778 708.9337620578779 682.0586433930486 689.4295769298934 649.3355606913184 684.2144619756225 714.217535509026 706.7988846463022 702.8913786173632 680.1630503582551 719.9005225080385 651.4042403536978 663.9067524115753 656.5203298413027 732.7505886523027 721.7539427346501 654.9724391364264 668.1165658151252 659.7414790996785 706.3391780546623 751.1605707395497 734.5965395804624 653.0132134244373 648.8885231789756 681.5511147723952 696.0630538781273 698.6334405144697 675.9762991390936 669.8073332641843 695.1950005186184 679.2771704180061 707.2861736334406 690.574919614148 672.9221864951769 716.4655948553055 629.8495176848875
45625 2.0686796623794166 5.056772508038583 669.3327974276527 666.0110465719324 646.3254019292604 628.2705015570803 654.6801022862495 663.5864650321543 655.3750917791224 657.2283970934501 623.8218448553054 644.2552598931563 648.6460008038586 603.019216649366 667.8378166418321 656.8347580581915 650.326688102894 652.2096463022508 645.3988669422754 670.1500535905681 667.7440514469454 672.5507435691318 638.3026024919615 625.7222067498797 641.9386282502468 628.9654910499531 689.8182349658526 702.2189152560389 681.7524115755625 709.6683435328285 700.0803858520903 668.6855305466239 664.4488745980709 737.8842443729903 686.8090032154341 678.5710610932476 670.1500535905681 615.0212218649519
45677 2.758239549839224 6.386001645105803 769.6971268540607 727.4634374027592 679.6997240296731 644.2787881832797 648.6460008038586 662.7883130364331 664.6416183507607 635.6837228143909 640.141428858521 648.6568600146846 655.5415996784566 628.648764067524 664.3501711440722 677.3999066486879 658.6183760791959 644.0235967288653 660.4716813935235 663.9466288578878 663.1450007655795 668.1835309485531 670.9863157107604 666.4949236650884 671.5915132794896 637.8428959003214 715.5144694533765 706.587718610305 661.2540192926044 662.9265636344779 707.0583964319054 649.620578778135 656.6816720257235 689.8688102893891 725.2564691471443 685.3276680447098 698.5774919614148 620.1993569131832
45729 1.8533053143276657 4.597065916398711 629.7090550772741 642.9613363657753 626.0182207931405 635.6837228143909 612.3291800643086 625.200964630225 616.9116521206554 606.4941641137302 623.3621382636655 622.7105856140975 644.9861661556869 596.2394493569133 649.4196533605206 648.6904885385335 639.7948246822846 610.4324379066765 624.8507119889757 595.3743322277642 628.9080385852087 633.4756832797426 614.3707116996228 640.548649264501 612.0540800567132 590.0460794490721 661.3696154766018 638.0271584597805 650.1607717041799 695.9068042734157 658.4184731874288 661.2656882066175 617.1451538814882 622.0823151125402 627.9665594855306 663.5073954983924 623.216199663145 643.5308528556116
45782 2.5482948072005427 5.017572721154563 681.6707291774713 732.2087957680739 672.9520747205635 674.1195835247281 646.8071744372991 714.61389670418 747.2056346654418 728.634947749196 707.7182978295818 691.746208572803 715.6883272265011 651.4042403536977 711.6108540506626 696.8558759464786 741.8350941662839 723.154953299648 667.653239486543 662.5566498721423 711.0520900321544 726.7961213826366 699.2137258842442 692.9045243942577 706.1093247588425 682.0163556725827 713.6469931705245 722.157263957907 714.3764449523002 726.1157556270094 754.187906830837 696.3813401099471 737.4135048231512 790.1363344051448 783.7813504823152 728.6497769940878 760.048231511254 724.0889603429797
45834 2.2985329581993588 3.90750602893891 717.7354527538639 702.5213708728728 631.8557648139642 683.8135550643087 683.6379978226195 682.4344352893891 666.8810289389068 614.8340380282046 646.3402283717752 639.6219966073373 628.878617363344 630.9472970257235 720.7003372284528 702.5213708728729 656.8404532230899 657.7744602664218 720.8199356913184 639.681722266881 630.9217577706324 705.1899115755626 656.9207194533761 683.8696609869105 674.834797579563 612.285743221004 669.9356913183278 682.9581993569132 695.7395498392285 697.3304117830102 667.5986197161008 648.9144694533763 651.9742765273313 693.0332261521972 687.8961874138723 689.8688102893891 701.2057877813504 632.6739549839228
45887 2.0686796623794166 4.1052867718537325 653.1985789855822 684.0434083601285 665.3366078436337 637.5370281287187 659.6789590032154 674.6354595079637 644.4869230574474 622.4427250803858 629.0211620429221 613.4784465434084 650.9160248261422 610.0912285949299 655.6387734295347 667.4346540815268 642.1702914145378 629.9877507273006 648.6678915939366 643.7643546164447 653.1044250497628 657.610279340836 629.0211620429221 621.3206066283515 625.9538699141707 595.837658556346 645.8079774653876 656.1897106109327 651.5724256921028 651.5377035577224 672.1433613049957 646.7961414790997 663.7427652733119 656.4463022508037 656.139947940591 619.4801714898177 634.4242841831267 609.9065992956669
45939 2.5482948072005427 4.826919212218647 652.0508195435654 682.8570687688 659.8759761139182 698.4644403372407 646.3402283717751 654.162479903537 706.3428265196754 702.1710509658961 704.4876826088057 683.6379978226195 666.1148512861736 635.9153859786818 712.138263665595 733.6169712179437 697.4006430868168 694.6677384780279 672.4850711988976 662.4444954830807 670.993672855513 661.3983340506874 639.3903334430463 692.0992191088653 658.7084673097536 622.0155961212245 729.646302250804 690.5476867476283 684.5816014430242 690.3223276605756 681.4720414085169 693.5341250907584 717.6424437299032 725.4096463022508 702.8141479099679 668.7946043447574 676.2210993722248 644.9131832797427
45991 2.316631642909584 5.056772508038583 650.1372441377148 670.2297858991452 651.2681672025724 699.5712754555199 660.9350077221054 683.3538484726688 659.3133655720687 687.3446084512748 685.722966301238 699.1594298301136 657.1505727491962 618.5406486568598 673.5530546623795 675.7313151909653 701.2057877813504 651.703414484765 665.8610932475885 654.5054356147604 738.8522974795146 640.4953299647833 669.27488163658 668.9825447864033 654.4484391219586 619.2466697289849 698.3285057532354 717.0511014854774 696.1401504079083 686.6533554610518 680.5152537055918 675.0405144694535 687.8396950523803 646.317809355876 665.1549839228296 680.7216575044083 673.8636655948552 633.3800643086817
46044 2.779957971491502 4.561429746504148 673.1001490079209 684.5179441966601 684.860664523044 657.2283970934501 648.6460008038586 674.603134415272 675.2981239081449 651.6340936495177 631.1771503215433 624.3837084673097 632.556270096463 606.1231410771703 659.7051211669674 634.2171455243232 647.0333792681059 642.3241157556271 632.2087753500266 648.6568600146846 632.4385852090033 626.1203778135049 625.430817926045 643.7919335645745 662.3249867078513 605.5675114565663 674.9718649517686 673.7942122186496 664.3890675241158 644.6569339280157 631.7190808564036 632.3190021781973 640.6765273311898 657.1524115755627 607.4058707602948 614.0493724717354 615.7273311897103 603.0173633440515
46096 2.779957971491502 4.367212620578775 660.4227119441614 649.6395602115965 668.5155412647375 665.9470218955751 637.5370281287186 644.0489348874597 652.8709232889296 663.714965693597 603.1350482315112 651.9369162455979 621.2934586012863 607.8841430994759 656.6720257234728 665.0619748988694 661.0434849180829 696.9299035369775 668.5155412647375 670.3835553514009 652.6803858520902 644.4869230574474 638.9921623794213 654.7389373755934 668.5798921437072 611.1274273995493 698.2636655948552 707.5682283223939 661.4951768488748 687.1278912975833 661.2656882066175 667.5086816720257 683.3316046053314 666.9601182449954 650.326688102894 639.7350482315113 647.5003827897721 630.0848874598071
46148 2.779957971491502 4.367212620578775 708.022900164693 684.2806762783944 676.2210993722248 649.8151758361394 698.0011140086589 700.5928456591639 697.0027560863575 701.4760614730234 678.0672226688102 681.7846925082919 692.209534901385 608.8813806270097 737.6833189553761 670.7564049372471 716.8504057571582 761.4492420762518 661.2769866789159 680.1630503582551 721.643729903537 678.7730713725092 665.4252913987139 636.6936294212219 725.5690305592829 643.3593749999999 741.6093114719248 683.9826207116475 658.5091365383108 696.7806446553213 720.8199356913185 687.2797427652733 730.5877813504821 721.0572036095839 742.1209003215436 675.7390312208277 724.5559638646457 674.8051446945339
46201 2.2985329581993525 4.137359324758839 706.5877186103053 679.5353179130794 671.7845659163988 667.1899131579612 651.4042403536978 642.2101085209003 659.4089725922523 682.8941418810289 664.2760249196141 729.094654340836 690.7091539389066 630.1238068714079 696.9453376205788 749.5293538014728 652.8709232889297 666.8810289389068 730.3935078854693 730.897283337975 715.0533762057875 662.5566498721421 640.6011354501608 636.9234827170418 660.4716813935236 641.4753019216649 735.2893890675243 735.0482315112538 733.8424437299036 683.0943366870657 695.3454631009334 690.924177989835 714.8180064308682 681.3954983922829 656.9170418006431 667.1973861632613 684.160159240545 666.6475271780737
46254 2.0849684786186313 4.367212620578782 658.5091365383108 659.9443180926987 686.4951768488746 679.4680608653822 695.0763665594856 662.2073452572347 641.4753019216649 657.8401326366559 644.4869230574474 729.0439780236474 682.8460330516713 641.3370223584834 669.7513920476827 683.3856168143674 682.9926504363804 710.5458582146686 684.1013241512014 660.7033445578145 679.512540192926 657.2283970934501 687.7210610932475 667.7238243569132 670.383555351401 634.5254069929363 694.681246844357 733.8424437299037 691.0399184377698 661.7402240431492 688.7459807073955 671.9807073954985 674.8051446945339 672.6545482833731 693.3993569131834 693.1639871382637 665.2465166130762 654.3279742765274
46306 2.779957971491502 4.864926450110127 707.7837032389617 681.7112383342486 668.7490430255704 675.0664607438539 674.371471250981 664.2760249196141 694.2945033800036 653.5217864647948 642.6336177431198 670.617057112234 689.7897407556269 609.8007938102896 667.8378166418321 653.4358469038482 709.1448476496709 649.8354003981015 658.2414637880876 668.5155412647375 689.5005704802405 688.2712611084386 644.0235967288655 680.6263766868371 651.6684811504673 610.2007747423854 712.1880896069731 721.7845659163988 701.0450160771705 693.6710846208141 672.3472668810292 657.9439373508974 668.2147909967842 665.536510735401 654.7987138263667 689.5005704802405 683.4596539580461 633.6154340836014
46359 2.5482948072005494 4.367212620578782 664.2498627558623 654.3849185769112 649.8559485530548 707.0359774160063 667.4215763222523 662.2073452572347 657.0739549839229 682.894141881029 661.9774919614148 677.6221099372225 643.359375 641.7069650859559 722.9903536977491 734.0953650694064 690.8102893890673 704.4748124330118 694.811575562701 675.0535905680601 670.7564049372472 679.957127545552 717.4608198090995 666.9582499936705 669.0432184722891 627.5755120642075 711.9449390130479 721.784565916399 691.2791153635009 673.8408878747018 658.0307426868482 708.0074681049686 771.5421221864952 778.6032154340837 687.8396950523806 680.2471216678769 650.7694074414331 654.8594544134426
46411 2.7582395498392307 4.5970659163987175 657.9439373508973 699.9403588839332 658.4749655489206 646.1085652074842 644.2552598931563 647.9564409163987 636.7593017914562 678.5414082082183 693.237540192926 659.3133655720687 652.5125252374186 622.2128717845661 697.9766292839778 648.2236687318643 634.5569131832798 684.1601592405451 669.6830500689022 663.3785025264125 662.8012861736335 651.1743870578778 634.6249497588424 649.8151758361395 674.1398080866902 605.6634344855306 691.7634397172545 705.3858520900324 668.555407419026 648.7020625833268 681.2328444827857 675.2644953842962 662.2147598796806 676.2173633440515 677.6295819935692 662.9265636344777 664.5460113305772 618.3163987138265
46463 2.568519369162458 4.864926450110139 669.27299819622 685.7775860716806 636.2045016077171 632.789771857296 639.3278211606187 632.2087753500265 640.7288317256163 635.5917929872915 677.3830923867636 645.6323687031083 695.8461078292081 657.7744602664217 694.0514469453377 646.7884871774762 693.0595892542269 698.170264890522 657.7744602664217 691.3987138263667 710.14287936936 680.8911345888839 671.1281869509077 709.5842722232069 693.2667279130302 611.8224168924222 697.5281350482317 701.246312880338 671.3826366559484 655.638773429535 675.2411575562701 651.0631677211908 670.2818691007159 667.9091899180584 659.6048127787575 657.4694015143659 671.7845659163987 633.6154340836013
46516 2.2985329581993588 4.5970659163987175 653.9643949494159 644.6569339280157 635.5917929872915 640.5486492645011 652.5951338076309 644.5300231810364 660.0083550649417 614.8807298287594 646.5826665669632 625.7222067498798 623.9562206282462 644.0489348874598 683.3856168143676 694.811575562701 668.8115553079981 653.3379268105956 659.8759761139182 659.2192524115756 652.9157556270098 660.7033445578145 645.214237643012 653.9851127933767 675.7614502367268 631.4070036173633 705.3798729770668 685.9415517062545 713.7636263822445 689.7378383985065 665.4458473845189 667.1145306997397 654.7987138263667 683.4596539580463 652.170418006431 662.8012861736336 629.892143707117 615.0436380339918
46568 2.5283862540192885 4.367212620578775 699.651007764097 758.3082667773053 735.5305466237941 722.8886153536976 704.7302049839227 701.7421121382636 684.160159240545 676.9197660581817 768.3995679260449 670.8965237866166 713.4076123532491 639.681722266881 720.9395341541842 743.6632420986589 701.2057877813505 726.190476190476 741.8350941662841 694.9012402388609 707.9922829581994 693.1361875585487 708.8675643086817 684.3329873154922 715.3034565916398 667.2641177652732 729.4517817756638 740.353697749196 694.0514469453375 715.1988079366324 766.8653438945968 761.6565916398714 696.8558759464787 745.8868167202575 715.2887459807071 689.8688102893891 695.1347419996939 707.2861736334405
